section,path,size_bytes,details,note
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Delay Bank.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Fast Dist.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Fast Dist.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Filter.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Filter.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Flanger.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Flanger.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Flangus.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Flangus.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Formula Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Formula Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity HTML NoteBook.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity HTML NoteBook.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Limiter.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Limiter.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Love Philter.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Love Philter.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity LSD.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity LSD.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Multiband Compressor.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Multiband Compressor.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity NoteBook 2.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity NoteBook 2.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity NoteBook.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity NoteBook.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity PanOMatic.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity PanOMatic.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Parametric EQ 2.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Parametric EQ 2.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Parametric EQ.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Parametric EQ.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Peak Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Peak Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Phaser.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Phaser.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Reeverb 2.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Reeverb 2.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Scratcher.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Scratcher.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Send.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Send.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Soft Clipper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Soft Clipper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Spectroman.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Spectroman.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Squeeze.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Squeeze.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Stereo Enhancer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Stereo Enhancer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Stereo Shaper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Stereo Shaper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Vocoder.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity Vocoder.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity WaveShaper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity WaveShaper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity X-Y Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity X-Y Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity X-Y-Z Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Fruity X-Y-Z Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Gross Beat.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Gross Beat.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Hardcore.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Hardcore.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Hyper Chorus.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Hyper Chorus.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\LuxeVerb.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\LuxeVerb.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Maximus.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Maximus.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Multiband Delay.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Multiband Delay.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Newtime.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Newtime.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Newtone.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Newtone.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Patcher.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Patcher.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Pitch Shifter.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Pitch Shifter.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Pitcher.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Pitcher.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Razer Chroma.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Razer Chroma.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Soundgoodizer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Soundgoodizer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Transient Processor.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Transient Processor.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Tuner.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Tuner.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Color Mapper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Color Mapper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Envelope.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Envelope.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Key Mapper.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Key Mapper.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Keyboard Splitter.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Keyboard Splitter.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Level Scaler.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Level Scaler.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Sequencer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\VFX Sequencer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Vintage Chorus.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Vintage Chorus.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Vintage Phaser.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Vintage Phaser.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Vocodex.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Vocodex.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Wave Candy.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\Wave Candy.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\ZGameEditor Visualizer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects\ZGameEditor Visualizer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Effects.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\3x Osc.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\3x Osc.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Autogun.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Autogun.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\BassDrum.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\BassDrum.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\BeepMap.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\BeepMap.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\BooBass.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\BooBass.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Dashboard.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Dashboard.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\DirectWave.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\DirectWave.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Drumaxx.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Drumaxx.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Drumpad.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Drumpad.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\FL Keys.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\FL Keys.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\FL Studio Mobile.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\FL Studio Mobile.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\FLEX.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\FLEX.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\FPC.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\FPC.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruit Kick.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruit Kick.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Dance.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Dance.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity DrumSynth Live.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity DrumSynth Live.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity DX10.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity DX10.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Envelope Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Envelope Controller.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Granulizer.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Granulizer.png,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Keyboard Controller.nfo,0,skip_hidden_or_system,hidden/system file skipped
skipped_path,C:\Program Files\Image-Line\FL Studio 21\Data\System\Plugin databases\Plugin database (alphabetical)\Generators\Fruity Keyboard Controller.png,0,skip_hidden_or_system,hidden/system file skipped
